name,barred,aic_new,aic_old,Lxi_new,Lxi_old
860575_16,False,119.37467759115037,134.3897849067137,748783.6175017839,4392089.157366861
860575_15,False,59.70409713925359,64.19004481573111,568570.9693397967,893152.3847308799
860575_14,False,71.70888063369793,78.87353017456243,610408.084611546,1608772.882486075
860575_13,False,54.596268686152115,58.55613727055414,118235.92889677659,480393.1766208656
860575_12,False,58.27549763086866,56.46520481601307,541354.5892530688,1535378.281767031
866129_28,True,71.7491430395825,109.35217139626478,135771.6651928331,982334.7614620477
866129_27,True,79.76763613438914,122.10290596946012,126719.94268594912,1656187.4228837092
866129_26,True,90.20239382363881,134.39419330709626,133004.98669892794,1697476.5173068156
866129_25,True,209.6355359971992,266.44274538509575,284692.71164346253,1450943.7733470115
866129_24,True,329.23653816836867,582.426228241678,313111.40581668634,1161151.9982522682
866129_23,False,196.54560414770876,234.97293322695106,767451.0208212596,752101.8410686918
866129_22,False,317.4120508944618,335.91972581085724,5198781.147130564,2031812.0221628696
866129_21,False,212.64089827581438,228.44099882383233,875941.1689114849,770238.2896127792
866129_20,False,175.02019533889126,178.3261420282535,781094.3959433099,888680.1861097389
866129_19,False,100.51075457062785,179.70911744250137,3414514.2065273365,428650.64924742637
866129_18,False,146.2287242797844,161.7051694193935,870433.1265458638,376542.766669241
866129_17,False,144.2300918973147,153.10091012694096,656019.5705972604,647765.7728369161
866129_16,False,90.02386289630846,87.91831385932792,674744.6608224709,1171320.496576626
866129_15,False,95.13156886152217,148.84922703935143,28863923.967915114,2663715.425244852
866129_14,False,78.1948730026552,65.02598073668162,595615.9709254104,1462078.59299736
866129_13,False,46.72874644536331,54.15769144350554,272777.1094905198,1504060.098646326
866129_12,False,67.32304498562202,66.48831352407205,516523.30975807575,1318025.060208113
878368_28,False,272.3557206178887,400.8627049397144,958557.9865400804,70387.06964696602
878368_27,False,229.69106027317383,461.6486985882226,256083.1930179163,68709.72398474865
878368_26,False,172.79391547866385,273.3404382207517,327096.7744826586,72653.45688298462
878368_25,False,182.58528817254086,209.25801694960217,201929.97327891464,165504.58062854194
878368_24,False,247.15074694937283,256.1209041152821,2125952.207856305,348731.3302575555
878368_23,False,101.86425918666768,104.83505889770981,440694.1048560466,438837.48067517986
878368_22,False,190.67507753469351,218.09203451965286,265923.82548286,533573.388786471
878368_21,False,208.6590369130791,206.90834906399635,491789.03409046785,609729.4117792184
878368_20,False,206.32136612825383,215.67758279424265,978573.594976261,1461182.8136507613
878368_19,False,128.84893174096877,133.09290912320358,596963.4773466474,1180941.267138984
878368_18,False,160.7110498853782,175.44239485413183,296990.8878098131,626114.5086759047
878368_17,False,119.70511350219816,143.9970654106032,272663.86301410885,763519.2023595409
878368_16,False,215.2101792217444,224.77390769657544,207451.86516346867,218160.8884500495
878368_15,False,131.26110021431882,157.60753548948915,231590.7739647635,117751.46996569546
878368_14,False,110.72983019177651,126.56088684196713,2898776.3940524086,967463.5883540885
878368_13,False,109.68853984868534,109.43051685125582,526293.9092557342,652559.2244495773
878368_12,False,76.80034043750206,140.5134398548747,1561017.2902738051,1861551.0598864176
892497_28,False,69.54803854360416,83.73079972802178,338350.4658268015,804691.0462070389
892497_27,False,73.31964792166181,96.60299027953923,575999.5930807595,969730.105469929
892497_26,False,75.5621996507997,108.26208637113476,355017.4765814813,262745.74080264557
892497_25,False,83.34603268631285,143.80767006876226,386032.4534866569,720906.9215994817
892497_24,False,144.27950166638834,300.1749689186985,458885.3380222101,487972.3358355027
892497_23,False,112.70617722672681,125.21895970918465,386100.6016707823,408351.47032601864
892497_22,False,268.54248123669896,281.99011159199546,417521.8197238884,397208.10372083215
892497_21,False,220.28404289809504,229.94364489715585,457575.3285629633,442603.3656606551
892497_20,False,248.65520480279525,261.7310111109873,509661.7463086581,510220.58739582193
892497_19,False,124.83814025973729,133.95541913140823,604898.9074051385,746647.3082197485
892497_18,False,519.3495203580549,274.8002740136715,672574.0820687584,2029137.7718794236
892497_17,False,208.8441624975622,240.4854495560852,483868.282846478,525441.4860172677
892497_16,False,225.5679467147997,245.88300490324067,320817.71298281394,336900.0817607097
892497_15,False,201.02459150462767,223.58622672313425,827234.614777406,3333121.791435778
892497_14,False,374.1811714221335,329.7193472161416,582092.7870215415,883746.3166932159
892497_13,False,147.9008394322769,177.4490713155673,1121359.8958590375,1853706.0855853094
892497_12,False,129.9155777378941,161.11276384477398,678118.3605245759,1092307.8315542599
907304_28,False,165.37879651593508,182.90141083108898,141901.38688948628,332112.3953851396
907304_27,False,105.13330949838084,116.16081494224045,241585.9631140706,461180.56969323487
907304_26,False,90.65260078761426,120.22429443319608,164981.17379086823,792984.5188358125
907304_25,False,93.28616892865088,120.63375356344177,195276.36529000668,851870.9156699391
907304_24,False,216.05007293115125,222.5871992530405,244644.5991328688,378200.09057140397
907304_23,False,114.11329813343258,132.22015662168585,234428.2167849167,1886803.043298555
907304_22,False,244.60728449594677,285.8003521233222,323355.26777057734,1130039.670141512
907304_21,False,221.02812508102178,314.11447027607596,977253.0388787261,325293.7783767617
907304_20,False,223.76813743458158,213.93869082864677,803911.1294997586,1451557.0918820817
907304_19,False,113.65820160189935,137.65663294225993,656666.0065835745,447653.47432947427
907304_18,False,172.1177148048435,190.690221243161,837819.2152718615,588608.5074204239
907304_17,False,121.85266607147213,127.3501811320852,628709.4052933474,799043.5848611603
907304_16,False,98.48787200635395,102.18530773518181,411193.8002956456,897110.3817868457
907304_15,False,101.42086553364362,106.02973621535928,398476.0736442224,584323.2394158693
907304_14,False,90.69321555092895,97.84311153001477,372232.936420972,1265385.8753374186
907304_13,False,71.29290821003303,96.91397389677803,440152.3686433589,732797.1101527078
912390_28,False,122.20065670264773,144.82896908047118,157415.99431306066,53583.93820170133
912390_27,False,105.75345936121995,138.39102797739062,170396.06266600598,47814.437718342146
912390_26,False,93.22079298387365,112.66879858901645,69324.37861922706,121987.49373768271
912390_25,False,94.11648347547491,121.898581258258,98128.7423454764,207973.37144539153
912390_24,False,117.15399842243446,147.77711172099234,86547.93641668983,215199.8948905404
912390_23,False,101.39983622829516,136.99631235706568,93656.63300971329,348554.86494639004
912390_22,False,192.44566653285568,233.0554464986393,116110.70825881402,134837.98665024055
912390_21,False,204.23519655483054,254.26836863613312,112046.75652422423,162342.70957797853
912390_20,False,179.46913634481797,255.0601609018945,128556.92788595616,146193.11179310508
912390_19,False,148.96418373765354,270.8537487709918,98586.96231397049,51270.873235481835
912390_18,False,576.3867761685681,491.91980834076946,170935.8839298879,132263.94420553488
912390_17,False,295.3867656574339,1235.365693695136,327228.1226553089,365334.4714789251
912390_16,False,457.80970340367367,1115.7803619917195,757475.7045591454,600401.0306197609
912390_15,False,1007.7631482867165,1143.7868202081158,3440195.5320510915,2852853.526130668
912390_14,False,181.9728391624589,235.62442894710978,1100652.9947886104,385626.37038489134
912390_13,False,209.58342468972924,239.0122130638714,1188929.2653199073,310290.35197952297
912390_12,False,136.92020757460983,138.75709360935556,601182.4911450715,1288884.9175017453
917940_28,False,259.7574624569528,8440.415756859189,177815.27537726698,111840.0177027086
917940_27,False,196.76574438339642,8240.01666914898,199354.98494444962,110751.6210935815
917940_26,False,137.50102278500353,2687.1274404242686,154319.52703885565,77798.5171395356
917940_25,False,138.78857200088015,1492.7896271380548,269913.9798104297,79336.77802821973
917940_24,False,193.02538811896386,210.88133311967113,269384.5282246859,535644.0823403877
917940_23,False,96.42554512618919,100.86084443981437,318654.69095614844,1778559.8301811558
917940_22,False,253.6192191151324,216.96751676463506,339900.6141400093,2645800.9401108366
917940_21,False,230.33778389088388,252.30471019264272,363285.5296425685,2733299.156627123
917940_20,False,253.99183372115,273.83519184616216,312370.7164549228,3049864.1208975627
917940_19,False,116.67123090080469,146.0234308748312,456186.06665861444,3010806.7867288645
917940_18,False,129.8932594355776,331.34889910695637,816120.4597670025,1568219.758230484
917940_17,False,264.31115338682866,131.7704048147808,397526.84843861824,3794961.3302426287
917940_16,False,88.6438399968307,102.71773027630775,709102.3892648531,1928928.4213274375
917940_15,False,140.16953526906454,142.45738514205107,576695.4749367558,848408.9315928081
917940_14,False,115.43911895396815,114.6317886604075,689649.917964652,1324649.6284422975
917940_13,False,125.43986140276374,136.17660805572174,434665.2151096171,874085.7239591798
917940_12,False,80.22546096116915,66.63217814042359,652620.8604680102,705201.3843447053
924755_28,False,133.21726481664095,355.0334458680261,898250.2459382976,65187.52706268144
924755_27,False,97.97908778509273,202.15071195254808,1087644.0093833138,62581.317449537
924755_26,False,112.4390811915662,293.77847775519433,443489.4408476172,79831.8849992927
924755_25,False,104.90604817694742,120.56061445547232,203646.47854192543,146962.2435772095
924755_24,False,179.45584642600923,193.69743843915757,3413676.607519103,293324.15614585456
924755_23,False,101.9228091414387,101.91995141630338,551674.3838982991,879748.6247190231
924755_22,False,177.80324039174323,182.6177926344368,471494.28076409054,622248.272667957
924755_21,False,185.9638080301043,199.13714153457266,1040546.5467861894,1112109.3576574847
924755_20,False,163.60627790586182,177.6189199423847,1501999.0408982774,1949278.9276853702
924755_19,False,91.5993099251327,108.90606539620654,1373925.927966906,1883565.485398988
924755_18,False,107.14753863329383,144.2643567450892,440501.9964949732,483078.6662207141
924755_17,False,167.119424845203,200.0041825344644,640422.8322547282,509132.36894467875
924755_16,False,122.40004122453891,146.0569275942865,765640.8962830035,668071.9843993753
924755_15,False,114.72381615378504,770.1845196749621,293283.3503372292,270451.83923275146
924755_14,False,91.72348848201347,93.38000684432578,965074.279078044,1725361.156169754
924755_13,False,105.8387327159626,166.09485425771672,6223468.160873159,1527602.4467336764
924755_12,False,79.69679819137146,77.33179354006816,190642.8115261171,471420.314860609
950105_28,False,138.20758313776446,142.78567511943402,537428.7075291988,560420.9904256492
950105_27,False,116.7377420916994,161.1334427265904,444803.5882148556,168997.28374624735
950105_26,False,114.22117424380407,127.05290331599116,165136.9222009533,170570.62975153496
950105_25,False,137.9609481710478,158.32841193233148,247508.4649421552,649985.7605200026
950105_24,False,293.76387581456584,318.4196384706059,8269590.886033842,742947.6836153839
950105_23,False,247.7125056932556,278.7886308441281,1406495.1532086697,1395238.5524671557
950105_22,False,110.0082480997925,150.66319402612427,765031.782786759,842566.5385579306
950105_21,False,114.2097700259507,164.04146528456437,753605.1764174614,908918.5830372388
950105_20,False,111.99598564479182,146.79385156946614,404446.83538446354,623834.1866089699
950105_19,False,84.8896104905632,87.72963906340125,652230.5717568332,1443389.0252594356
950105_18,False,91.06808532978768,97.68905947973676,450385.58917576814,517255.40071723156
950105_17,False,113.19955226639121,149.59805270212473,22914658.033196166,669195.9681812102
950105_16,False,173.13419863270576,147.8987103752204,193701.41368813574,403468.89933858457
950105_15,False,66.54914924573113,79.42067550521435,870863.0838295703,1677772.698056785
950105_14,False,68.14736188394531,214.27596816788628,9586125.814162368,284280.2245463188
950105_13,False,59.80002765274497,53.11175860335899,976734.9714377323,1748155.0122803529
950105_12,False,49.284205188622394,50.47430073853175,445536.22557369096,8729738.15920423
955249_28,False,146.85526616368426,221.23225359825358,106895.38499611139,137605.7276814632
955249_27,False,118.10673189508017,191.47190625063413,344586.71003201616,78841.28671968222
955249_26,False,90.66900593179022,131.06972450217916,599111.9612305183,75459.3586880771
955249_25,False,105.71137951166045,112.0473481263395,85906.67602643796,118052.38221340702
955249_24,False,156.06790092412635,162.86721613053004,218584.94796185577,213642.05029483477
955249_23,False,91.11964799906717,95.6248054726276,356394.887272846,455142.2134282514
955249_22,False,161.67990400438552,182.26578052074777,248448.47856302926,699071.5894172271
955249_21,False,190.17913718007833,211.33948935697848,188733.15705320775,705745.4599728397
955249_20,False,204.43401823737727,217.8502486896416,293286.84981834085,723288.4503121692
955249_19,False,144.3685778234502,148.76446387831447,301994.50601280644,334496.4178638671
955249_18,False,237.16207080616874,240.8964819679232,206086.36754241935,429655.3235931836
955249_17,False,490.6365768375623,532.8953128443869,1795978.8558091999,1170162.664373083
955249_16,False,195.6608216168434,211.25241764808058,3887769.3447123123,969838.0357568632
955249_15,False,276.97837082537006,538.1382998023187,1913626.4841347553,557832.9941114144
955249_14,False,97.88475782767031,103.24916060179791,939844.2167742362,806923.717220403
955249_13,False,132.5917079528048,166.98757717574313,1360651.1881640726,647523.4156248068
955249_12,False,66.0961213509223,67.3969651550187,1111525.3271505747,5199214.046168684
959840_28,False,90.03031589016233,110.67610199961211,234362.31098103445,910188.0097179273
959840_27,False,102.01929621797001,133.61238201063884,315963.9658208538,791657.4191524487
959840_26,False,100.43658893477517,111.36185280594214,451142.8341957082,812724.543056695
959840_25,False,133.83793653460458,150.13350543834474,413261.44396079326,1785388.5557671166
959840_24,False,155.06417378886732,172.72318191690746,528529.0350253249,1700331.304113116
959840_23,False,90.53355011672267,106.62050023971779,425277.77934231283,1975662.078926464
959840_22,False,243.4458822304134,259.5685788415099,382749.85286285146,1751755.8085666653
959840_21,False,428.8205807242214,444.15472954762583,785307.0831248306,2872617.492931667
959840_20,False,228.6143642076546,252.72181062561896,1391865.901317405,1710120.2640499384
959840_19,False,116.63002590041681,129.9123000785172,824813.0809089317,1214106.365367339
959840_18,False,200.4563262749915,224.66759329000956,634471.8297552832,651993.1780310653
959840_17,False,197.17416925788729,209.26944616568144,980555.9333506874,1004103.4898566226
959840_16,False,206.22796234034575,210.9944812864405,541903.9093749238,878132.444031396
959840_15,False,203.52226130576872,232.58441644850245,886178.6588917647,626213.6433138566
959840_14,False,144.77006947081122,159.12282355183885,557098.3672546269,476579.9161887136
959840_13,False,214.5332801591762,270.2455001274169,3643994.41027975,2793321.0697364444
959840_12,False,354.9122383820515,1636.170378529479,686742.7274768596,162361.89482247116
971267_28,False,132.2305521013613,143.90038334847162,203954.0720206907,139446.9914754041
971267_27,False,119.59028648722662,132.90665576721386,243112.57887066374,203010.11661006924
971267_26,False,110.54908808155051,115.33133458248176,247988.40646058944,248257.85096303961
971267_25,False,121.94258196893216,123.72947754036625,184858.73918854227,189073.89150839447
971267_24,False,210.4918368938849,216.26640500759973,350244.85160485364,302368.8576450334
971267_23,False,115.032340080664,128.97613738228696,571962.5360485333,287239.5017055081
971267_22,False,238.45974391252042,265.971177466413,1012833.7931802575,902688.9104931365
971267_21,False,230.52179576898777,314.20554871005794,1197929.6491963603,133234.2271829456
971267_20,False,263.40220624412825,441.5457189004254,2854670.345084588,171562.51790859748
971267_19,False,128.44730956962965,141.03420186043334,271094.4219496993,290224.99602909177
971267_18,False,140.98658552470255,168.52555521976728,1231255.3695223634,201214.06997254802
971267_17,False,112.50720993161286,126.9952835387756,458583.1360748916,743992.2447460099
971267_16,False,177.37410616445615,189.54533913075505,826300.3433373721,1827431.433756159
971267_15,False,105.19030039202359,174.3793137860999,1977802.0772300006,425810.77028229006
971267_14,False,99.46924956639214,142.47960463238934,660401.4600527202,324426.77443658723
971267_13,False,66.58453762708405,69.71412549221795,2471822.9908802942,1758615.8054979262
971267_12,False,57.70664008855534,66.04907977559103,542458.2205854645,1285225.078828265
